"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-05",,,,,"2.3",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-06",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-07",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-08",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-09",,,,,"3.3",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-10",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-11",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-12",,,,,"4.6",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-13",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-14",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-15",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-16",,,,,"2.8","5.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-17",,,,,"6.4","51.0","51.0",,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-18",,,,,"3.6","13.0","13.0",,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-19",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-20",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-21",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-22",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-23",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-24",,,,,"5.8",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-25",,,,,"7.9",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-26",,,,,"20.3",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-27",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-28",,,,,"10.9",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-29",,,,,"11.7",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-04-30",,,,,"61.7",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-01",,,,,"0.8",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-02",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-03",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-04",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-05",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-06",,,,,"1.8",,,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-07",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-08",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-09",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-10",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"US1INLK0099","ST. JOHN 2.8 SE, IN US","41.415247","-87.443594","223.1","2020-05-11",,,,,"8.9",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-01",,,,,"0.0","0.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-02",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-03",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-04",,,,,"0.5","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-06",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-07",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-08",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-09",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-10",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-11",,,,,"66.8","0.0","0.0",,,,,,,,,,,,,"    1",,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-12",,,,,"5.3","13.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-13",,,,,"0.5","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-14",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-15",,,,,"0.0","0.0","0.0",,,,,,,,,,,"    1",,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-16",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-17",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-18",,,,,"16.3","25.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-19",,,,,"1.5","3.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-20",,,,,"0.5","3.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-21",,,,,"0.3","3.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-22",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-27",,"    5","13.2",,,,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-28",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-29",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-30",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-01-31",,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-01",,,,,"0.8","3.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-02",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-03",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-04",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-06",,,,,"3.0","41.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-07",,,,,"1.8","13.0","51.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-08",,,,,"0.5","25.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-09",,,,,"0.0","0.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-10",,,,,"3.6","0.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-11",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-12",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-13",,,,,"8.1","104.0","102.0",,,,,,,"7.6",,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-14",,,,,"0.5","33.0","76.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-15",,,,,"0.0","0.0","76.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-16",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-17",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-18",,,,,"11.9","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-19",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-20",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-21",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-22",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-23",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-24",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-25",,,,,"4.6","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-26",,,,,"9.9","36.0","51.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-27",,,,,"2.5","38.0","51.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-28",,,,,"0.0","0.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-02-29",,,,,"0.0","0.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-01",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-02",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-03",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-04",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-06",,,,,"0.5","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-07",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-08",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-09",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-10",,,,,"21.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-15",,,,,"2.5","13.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-16",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-17",,,,,"0.5","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-18",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-19",,,,,"8.6","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-20",,,,,"7.9","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-21",,,,,"0.8","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-22",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-23",,,,,"7.9","64.0","76.0",,,,,,,"7.6",,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-24",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-25",,,,,"0.0","0.0","0.0",,,,,,,,,,,"    1",,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-26",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-27",,,,,"0.8","0.0","0.0",,,,,,,,,,,"    1",,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-28",,,,,"10.4","0.0","0.0",,,,,,,,,,,,,"    1",,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-29",,,,,"1.8","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-30",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-03-31",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-01",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-02",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-03",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-04",,,,,"2.5",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-06",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-07",,,,,"9.9","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-08",,,,,"3.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-09",,,,,"3.8","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-10",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-11",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-12",,,,,"5.1","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-13",,,,,"4.1","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-14",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-15",,,,,"1.3","13.0","25.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-16",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-17",,,,,"4.1","46.0","51.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-18",,,,,"2.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-19",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-20",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-21",,,,,"0.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-22",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-23",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-24",,,,,"1.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-25",,,,,"6.9","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-26",,,,,"16.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-27",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-28",,,,,"14.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-29",,,,,"13.7","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-04-30",,,,,"45.5","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-01",,,,,"1.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-02",,,,,"0.0",,,,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-03",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-04",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-05",,,,,"3.3","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-06",,,,,"0.8","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-07",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-08",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-09",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-10",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-11",,,,,"10.2","0.0","0.0",,,,,,,,,,,,,,,,,,,
"USC00121940","CROWN POINT 1 N, IN US","41.4388","-87.3545","212.1","2020-05-12",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-01",,,,,"0.0","0.0","3.0",,,,,,,,"0.0",,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-02",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-03",,,,,"0.0","0.0","0.0",,,,,,,"0.0","0.0",,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-04",,,,,"1.3","15.0","15.0",,,,,,,"1.3","1.3",,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-05",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-06",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1ILCK0211","OAK LAWN 1.6 WNW, IL US","41.72686005","-87.77773285","188.1","2020-01-07",,,,,"0.0","0.0","0.0",,,,,,,,,,,,,,,,,,,
